trial_number,run_id,cost,complexity,n_estimators,learning_rate,max_depth,is_on_front,is_selected,pinball,winkler
153,7b63bb4fa7c44dae8b58fe467bdae655,16.697836516607968,101.76,1590,0.005000000000000002,6,False,False,16.697836516607968,101.76
362,26f19dba142a4428bbcfbb2245548984,16.712270387038483,71.936,1124,0.29999999999999977,6,False,False,16.712270387038483,71.936
226,957e7ce01cf446a2a75fd5535bf4564d,16.731240418636933,768.0,3000,0.03282368322905916,12,False,False,16.731240418636933,768.0
304,ccf44fbb53724d678a1cffc4d042442f,16.814999747982895,621.568,2428,0.005633033120552802,12,False,False,16.814999747982895,621.568
370,928001f7bda447268b146a2b44ebb253,16.853257317023722,768.0,3000,0.005000000000000002,12,False,False,16.853257317023722,768.0
324,ebd73d01d88e4d6d810ad60d25e7d3f1,16.867548155743826,447.232,1747,0.005000000000000002,12,False,False,16.867548155743826,447.232
348,71ef906a77eb4b1fbf60819309f06c4a,16.904037404675915,216.704,1693,0.3,7,False,False,16.904037404675915,216.704
423,d27bd93f3bbc4996b1d999fa268662a8,16.9369309615705,605.952,2367,0.011324530081857673,9,False,False,16.9369309615705,605.952
410,92e7431de7cc4fceb31fd79b77f5e045,16.9369309615705,605.952,2367,0.011324530081857673,9,False,False,16.9369309615705,605.952
280,2268a6b9dfc3411bafcfaaf4185ea2f6,16.939222497892438,695.04,2715,0.013380337417444713,12,False,False,16.939222497892438,695.04
195,e1de1187a16c467680ac984309da8734,16.957562698664667,582.4,2275,0.03763208339047838,12,False,False,16.957562698664667,582.4
407,84a2b6f6b9074bf99de0c89ee384aca1,16.977750265083426,217.6,850,0.14879578963571918,8,False,False,16.977750265083426,217.6
420,f20c60ac749a4b8081e44afba4b98bbc,16.977750265083426,217.6,850,0.14879578963571918,8,False,False,16.977750265083426,217.6
272,90cc2d05cd804690a37df4cf929f57c8,17.015451794339956,699.392,2732,0.14393299321797998,12,False,False,17.015451794339956,699.392
255,d2bdd46b6dc54b63a3dc379d1bf560b3,17.03773597711035,153.408,2397,0.03501322070526531,6,False,False,17.03773597711035,153.408
148,54a2d718613644f89bb80fb8688b6460,17.051233873575743,59.264,926,0.012297367018568345,6,False,False,17.051233873575743,59.264
261,1ae5da3547b24fa2a4609602516afecc,17.076219765694763,498.944,1949,0.008289524721113932,12,False,False,17.076219765694763,498.944
346,71c472b3e0eb415bb31edff0fb09bc66,17.114600328095413,768.0,3000,0.005000000000000002,10,False,False,17.114600328095413,768.0
319,908a5a808cdd470c853740d784229af2,17.13251785290241,131.84,2060,0.16234575526836187,6,False,False,17.13251785290241,131.84
353,156924d82dc14a5f9735b4d4f299ca38,17.13980649250865,384.0,3000,0.014010188336464877,7,False,False,17.13980649250865,384.0
282,db9e8895b55f48f3a6e16ce8a9a596ca,17.149903953229906,308.48,1205,0.10083743575379613,12,False,False,17.149903953229906,308.48
252,4627a85b9fbb4c67979c6ec0b76d902b,17.151898685347557,506.624,1979,0.20864529752154312,12,False,False,17.151898685347557,506.624
341,eb99ce7798574d819a67cf0676e9341f,17.25647830985525,192.0,3000,0.3,6,False,False,17.25647830985525,192.0
249,1999c31363bb49239708ae6b8076c132,17.433787002987433,505.088,1973,0.16906114276870826,12,False,False,17.433787002987433,505.088
211,a8dc8e71a10b4056889e044c347378e2,17.534077208544193,236.544,924,0.3,12,False,False,17.534077208544193,236.544
174,7d154bd7ae5a4ba1a45384e318b884b9,17.5387355626826,56.832,222,0.1737040892952824,12,False,False,17.5387355626826,56.832
293,b94cda0d8440446ebf1bd7ddd964ca77,17.56140319574973,567.552,2217,0.13376274144031092,12,False,False,17.56140319574973,567.552
313,4c3d4f52ff444591a2b3a7a1fef627f2,17.609732874699016,504.064,1969,0.28305381229884374,12,False,False,17.609732874699016,504.064
276,627bab66d3cf4f5cb1872701a6363e01,17.618523339099,89.856,351,0.03394033996676768,12,False,False,17.618523339099,89.856
154,973e6550834c4875b8ac412657b54abd,17.65540898030833,120.832,472,0.02620472542532085,12,False,False,17.65540898030833,120.832
208,f43772d1dd4d46a1b34cd09cc895f21e,17.70376978850415,667.648,2608,0.07429433966345628,12,False,False,17.70376978850415,667.648
273,a2c3273b86bc4a2a8145a95ba97bc5d9,17.72090647469329,731.904,2859,0.06793538643932813,12,False,False,17.72090647469329,731.904
354,f8d803b75f584e328e4cb24855188f2a,17.7635060143954,768.0,3000,0.3,11,False,False,17.7635060143954,768.0
327,03972e97abde4d3c80eca2f6a31556af,17.8737974720133,192.0,3000,0.005000000000000002,6,False,False,17.8737974720133,192.0
278,e13336ee6d674c6894b90f3f43b733e7,17.87394979604712,251.648,983,0.12560191514560687,12,False,False,17.87394979604712,251.648
250,8eb2af33e07c4889bfaebb31ae2b19f5,17.8819961893526,146.816,2294,0.005000000000000002,6,False,False,17.8819961893526,146.816
366,6cc2fb7d8d9d4f4081f00284b7e3482b,17.88309648966683,67.456,1054,0.18647186972004606,6,False,False,17.88309648966683,67.456
275,39b93f3220d14cd7902809bf4c7b4dbf,17.921703485981123,768.0,3000,0.060553786794947745,12,False,False,17.921703485981123,768.0
305,22a527cc164a49a59f366bb9b03a4aed,17.924381752545173,716.288,2798,0.005000000000000002,12,False,False,17.924381752545173,716.288
303,67467513b620469b992b4417ac033257,17.938358398930735,518.4,2025,0.015941863206396286,12,False,False,17.938358398930735,518.4
347,00c118f645fb43588fd536401b9a5ea9,18.015085829517194,768.0,3000,0.3,8,False,False,18.015085829517194,768.0
325,f8c4f0ab7a9b419597fb118a1b9e029c,18.023742226524153,192.0,3000,0.3,6,False,False,18.023742226524153,192.0
350,4ba08f1b09604a84b557c1ce8ddda25f,18.03645888423049,768.0,3000,0.3,10,False,False,18.03645888423049,768.0
295,63f09190afbb473aa97e11826db0b978,18.03930287038854,681.984,2664,0.03438479969014697,12,False,False,18.03930287038854,681.984
330,84b014e5abc0478d82a81525221be7fb,18.040527878798972,768.0,3000,0.3,9,False,False,18.040527878798972,768.0
329,5384712144c846bfaffbe8b64b03069c,18.055472284298126,12.8,50,0.3,10,False,False,18.055472284298126,12.8
248,2db845dfd0af4110a7e738adb2694947,18.056261328194758,89.856,351,0.021228752114470832,10,False,False,18.056261328194758,89.856
333,3ba05e6b33dc42bfba1e2d06bc309bf7,18.058195503584198,768.0,3000,0.3,10,False,False,18.058195503584198,768.0
244,68822895e44744f59b21fbfb24eaa617,18.066744156448475,138.304,2161,0.25982775046932666,6,False,False,18.066744156448475,138.304
332,1fa8be6a6f4b474ea7a3345ea3f4fd2f,18.18074874557598,768.0,3000,0.3,8,False,False,18.18074874557598,768.0
339,bf4e78f74e584a8988813747298e005f,18.187735977693233,768.0,3000,0.005000000000000002,10,False,False,18.187735977693233,768.0
168,6905472e622e4cee80f9fcef4ee9385a,18.206756173346715,104.512,1633,0.10014927726387723,6,False,False,18.206756173346715,104.512
241,77b23cc879524a1189f1828d8e0ff3f1,18.232668842521946,157.696,616,0.3,12,False,False,18.232668842521946,157.696
277,05833c8ed9454df9969644e25f924a3d,18.241925536969305,69.632,1088,0.021783806875745482,6,False,False,18.241925536969305,69.632
175,ba3a2d96d7fa4cf589562bef55892c28,18.25333256734541,122.112,477,0.14690167370515458,12,False,False,18.25333256734541,122.112
342,c6f95d40a9e742a180aa60cc2413e525,18.375627470008098,768.0,3000,0.3,9,False,False,18.375627470008098,768.0
344,c9b705d0b6174ca28c8ce9636b3eb13b,18.38117984533069,768.0,3000,0.3,9,False,False,18.38117984533069,768.0
349,4bf1cd9ec4e84cc9b66a5fa69d0a2693,18.38433882716415,384.0,3000,0.3,7,False,False,18.38433882716415,384.0
390,548cfbe46adf4fe2b34084d9a3effd9f,18.411455695314668,567.552,2217,0.24407760621328858,12,False,False,18.411455695314668,567.552
337,ba60608dfb6e48daa935257d532d8a2b,18.436096677261787,384.0,3000,0.005000000000000002,7,False,False,18.436096677261787,384.0
312,8de00e98e1d3443c98901307b6c3925b,18.523910395275927,49.216,769,0.027415227149781885,6,False,False,18.523910395275927,49.216
229,cbacf4c20ad641dfa10d51d8ddef1507,18.639106411365038,37.888,592,0.2460763478448868,6,False,False,18.639106411365038,37.888
237,50233257557e44fdab47177302d82040,18.754361389038035,114.624,1791,0.008820713850118369,6,False,False,18.754361389038035,114.624
328,ad1e3612071247b2992e83914ac72959,18.89190972995556,384.0,3000,0.005000000000000002,7,False,False,18.89190972995556,384.0
338,13a23f8d0f7c4434b2575c44b851ca55,18.905396973801576,384.0,3000,0.005000000000000002,7,False,False,18.905396973801576,384.0
340,27db8b3f984c4fa7975ce7a4f0cd3433,18.966575724859364,768.0,3000,0.3,10,False,False,18.966575724859364,768.0
343,3f873ac3606e4d86a1e799a261e13958,19.175274665236547,768.0,3000,0.005000000000000002,11,False,False,19.175274665236547,768.0
357,1ea4e98732ea4db8b23911aea2352b68,19.177414467159828,768.0,3000,0.3,8,False,False,19.177414467159828,768.0
404,3e2733db79754cf0992ce9ea1117d158,19.225474607625255,83.904,1311,0.005548416522539619,6,False,False,19.225474607625255,83.904
417,b1a570ca7e0a49ac9a09550aaa7e2e51,19.225474607625255,83.904,1311,0.005548416522539619,6,False,False,19.225474607625255,83.904
315,512901d71e694897bd67aa000ad1a1a0,19.273881262121527,345.088,1348,0.02625643640942228,11,False,False,19.273881262121527,345.088
259,0cdada95b77d410ebecc8efb589f4df8,19.358767899797687,535.296,2091,0.00716072143677068,12,False,False,19.358767899797687,535.296
356,58d564d6abfb44279b21cb56b72b0887,19.385521943680626,768.0,3000,0.3,10,False,False,19.385521943680626,768.0
203,d81d0204f2504ffe84ce937df73cd221,19.43333949428431,317.184,1239,0.010037266837748355,12,False,False,19.43333949428431,317.184
274,696af9403f3c4fddaef47843c06ebf15,19.44930355567527,51.776,809,0.011711211687779664,6,False,False,19.44930355567527,51.776
139,87c6af823eb54fba9937e6dca389dd61,19.470620519430646,327.424,1279,0.0802260039462845,12,False,False,19.470620519430646,327.424
326,f988eb16c5ca4a43a552eb2040a2da03,19.47094607463129,192.0,3000,0.3,6,False,False,19.47094607463129,192.0
322,28da25394ab647a48676e70063ecf9e2,19.493503923580622,768.0,3000,0.3,8,False,False,19.493503923580622,768.0
136,03cf3eabe02d4c37a9544e374531b6f3,19.5100528056388,768.0,3000,0.09617043474725799,12,False,False,19.5100528056388,768.0
406,5545da1d0dec4e0badcc41d18a452761,19.707191008688184,628.736,2456,0.09033775094656361,11,False,False,19.707191008688184,628.736
419,d208428e92c84cd097aeb825c19a14bf,19.707191008688184,628.736,2456,0.09033775094656361,11,False,False,19.707191008688184,628.736
286,b7ca548cb1384a4a82b3aa2178f6a6c4,19.74416725245001,21.376,334,0.02176581010857514,6,False,False,19.74416725245001,21.376
317,51bd9ebc466d4d5f8426e0051deba094,19.81391668637642,168.192,657,0.009681975193319927,12,False,False,19.81391668637642,168.192
358,6b8456d7d84743a39ad6eb4459636d33,19.9510811666046,768.0,3000,0.3,10,False,False,19.9510811666046,768.0
299,e3474426da924fe2b9125e1da8b5b672,20.028810457769108,601.088,2348,0.005000000000000002,12,False,False,20.028810457769108,601.088
294,dce1485bb68144879ea5ca432246d3a0,20.243281509753288,557.568,2178,0.01586479245485358,12,False,False,20.243281509753288,557.568
369,c15374090974497db94cd69fb47b6b88,20.416956008844206,34.048,133,0.018565348703749495,12,False,False,20.416956008844206,34.048
334,c6e4ee805ace420fb7da2c1d1ed69c84,20.455247208971322,768.0,3000,0.3,11,False,False,20.455247208971322,768.0
359,245db247ce534a9ba10e79d92ed416f2,20.50188611206784,71.488,1117,0.005000000000000002,6,False,False,20.50188611206784,71.488
351,3531bceb8dbd47758b26f70ec56c500c,20.531232380538167,12.8,50,0.3,9,False,False,20.531232380538167,12.8
336,a9cbe707079a4589a74b6f6887109abc,20.562979868432638,3.2,50,0.3,6,False,False,20.562979868432638,3.2
234,16fce6fe35e3409ba48ffab02eb66dbf,20.763377026584877,3.2,50,0.05530518373855143,6,False,False,20.763377026584877,3.2
361,7ddea3f3e81e4da284402109c15e00bf,20.84165840135104,64.192,1003,0.005000000000000002,6,False,False,20.84165840135104,64.192
360,a1f6f84de754423980662c80c6fd2e5c,21.058363505029536,81.28,1270,0.3,6,False,False,21.058363505029536,81.28
233,7bcfe86d214f429db9126352364e7fd6,21.07866483853967,31.808,497,0.1582209156241056,6,False,False,21.07866483853967,31.808
375,ae1c679dc8ee45a288ec3885ed52f323,21.177987010981756,12.8,50,0.14200913967054915,12,False,False,21.177987010981756,12.8
306,33e91af8fa8541ea8d0cad3ac9531ebc,21.481774658675366,506.368,1978,0.1886498452496618,12,False,False,21.481774658675366,506.368
335,cf2a2d1ff5304c928888d4d568dcc2bd,21.569101538161597,12.8,50,0.3,8,False,False,21.569101538161597,12.8
352,a32c4cd8d1314173ae087a79a33772cb,21.842200463629982,237.824,929,0.3,10,False,False,21.842200463629982,237.824
323,9899df960ddb4544934815049878b7a7,22.20134795089326,768.0,3000,0.005000000000000002,10,False,False,22.20134795089326,768.0
77,a891abf014c4429bbeb089ea2d1cd404,22.391879863009418,494.336,1931,0.05401467181178553,10,False,False,22.391879863009418,494.336
363,127c8a507af04a9f8cd4b51f49ee1ae8,22.3939183662068,192.0,3000,0.3,6,False,False,22.3939183662068,192.0
99,1c724c6d48a14b778eb73b3204342690,22.62380983093408,558.848,2183,0.0863621652714777,10,False,False,22.62380983093408,558.848
89,50bc321c14424cf4b180462ec170ec26,22.63534481140159,538.112,2102,0.06283321219509147,10,False,False,22.63534481140159,538.112
93,db437ef915224cfaaee6b2f69c1e598e,22.636902067128357,759.04,2965,0.11192627727082928,10,False,False,22.636902067128357,759.04
90,f416e53c151b471791d0cf68998f2c1c,22.661752461998205,681.728,2663,0.06397840910603715,10,False,False,22.661752461998205,681.728
71,f3e8e63f160745d78f2dae961d9cd164,22.686621340212735,107.264,1676,0.04345796590457796,6,False,False,22.686621340212735,107.264
67,232f9ff15ced4b0089bd4efc15e655f1,22.798659060296643,768.0,3000,0.018030741582876313,12,False,False,22.798659060296643,768.0
98,9cc198bf773b40dc8a6a4852c1630040,22.889964067777424,768.0,3000,0.011743797061569857,9,False,False,22.889964067777424,768.0
91,8938e2245b01445391cd8147f54b0166,22.902182633657016,675.072,2637,0.03701460595934084,11,False,False,22.902182633657016,675.072
83,4c72e5c2361940ccab65922b6f639065,22.916309204131853,192.0,3000,0.06197148275566334,6,False,False,22.916309204131853,192.0
94,1ff211ad74b44f1bb339c9eaa00d4056,22.953715695190333,512.0,2000,0.11839270552133148,9,False,False,22.953715695190333,512.0
96,3c88aeb2c71c4dbcb1e3e9bff0a9e3cf,22.95824322521434,267.52,1045,0.04430535006334361,10,False,False,22.95824322521434,267.52
100,2bed3e70717148ab828baa68783e69b4,22.976959963730398,643.072,2512,0.3,9,False,False,22.976959963730398,643.072
102,5ef565ebdaa745d88cf2ee012260cbab,23.015386405717845,645.12,2520,0.095122984230519,10,False,False,23.015386405717845,645.12
101,6ae153242f454d5a9d34ded110d20271,23.024009106445533,768.0,3000,0.16473394523529852,9,False,False,23.024009106445533,768.0
66,907ae356363f4f08a55a6ce8f148fd80,23.038008332019494,406.016,1586,0.050401976748012514,12,False,False,23.038008332019494,406.016
70,054db2607f414a079df806108988b963,23.10198701031484,768.0,3000,0.014342421415533086,12,False,False,23.10198701031484,768.0
117,c40613f614b04a46a2a46f69e2796735,23.12848354021179,730.88,2855,0.1001303991139125,10,False,False,23.12848354021179,730.88
75,425eaa14682d4a92871550e9bda185d7,23.242061100753087,192.0,3000,0.09210801185432381,6,False,False,23.242061100753087,192.0
85,bee7c19cf7be4d1d8049c15d421e55d7,23.393767177315212,724.224,2829,0.3,12,False,False,23.393767177315212,724.224
302,79b932c3ba0542408021e720b533c662,23.482930449860635,519.936,2031,0.005000000000000002,12,False,False,23.482930449860635,519.936
87,9b86e70fd2dd4bbf87e5df0c34521c8d,23.5401289044165,26.624,104,0.3,12,False,False,23.5401289044165,26.624
95,4485aa08f93047c2843653d41c8740da,23.546717873173307,613.12,2395,0.3,10,False,False,23.546717873173307,613.12
80,ff94be92d8904f3aaa0a3af54f576bb3,23.59413444692121,569.856,2226,0.11336996852995729,8,False,False,23.59413444692121,569.856
86,5ca89a407c7240fe980d3cc37857b9e6,23.832585782309057,116.352,1818,0.07239926244100547,6,False,False,23.832585782309057,116.352
69,763a5acf293b4b4eaee1bff5ac119731,23.867283556703338,4.416,69,0.3,6,False,False,23.867283556703338,4.416
103,5796f78429d84845919666dcd47fde1b,23.867432010015825,742.4,2900,0.13631932999649854,11,False,False,23.867432010015825,742.4
107,0f1bb4bee8a94d879dc35ccff683f946,23.86931574459029,552.704,2159,0.12710500536868974,11,False,False,23.86931574459029,552.704
92,2cc2c2034fe747aba37b089306ea383c,23.93363152644544,616.96,2410,0.11676036972149757,10,False,False,23.93363152644544,616.96
9,c741e34e0868438790924647c28dbda4,23.967143427569276,48.0,3000,0.02109261836404951,4,False,False,23.967143427569276,48.0
8,c1e964f41f364a309c09a0b8990da5fa,23.970042929481547,48.0,3000,0.02079682553200344,4,False,False,23.970042929481547,48.0
4,9eaea5e9fe33423a9fdf3b2c861c40a4,24.03926541220034,48.0,3000,0.007524701335168186,4,False,False,24.03926541220034,48.0
23,69e5ee83e19c44f4a656bd55b5702d76,24.084698014291885,384.0,3000,0.06466646287081773,7,False,False,24.084698014291885,384.0
42,cde7abc7981e423c85bb9e1e606e5dd6,24.096133639415484,109.824,1716,0.15372047341313838,6,False,False,24.096133639415484,109.824
104,3c9f3bce073e4fc8b3fea7f30af5e884,24.113319904730833,556.032,2172,0.15635495210415137,11,False,False,24.113319904730833,556.032
97,0df735499a034930bb420e1bd19cd18d,24.152748776660236,768.0,3000,0.029770799534157268,10,False,False,24.152748776660236,768.0
72,90f3f19fd4094486b448ef0450edaa00,24.18815720129343,192.0,3000,0.3,6,False,False,24.18815720129343,192.0
3,44ed2050de2042f2bc04320691a32cd1,24.20011122735027,48.0,3000,0.017328880438273395,4,False,False,24.20011122735027,48.0
59,12779ba83ecb47f1b68f4aab56821127,24.217815566256878,48.0,3000,0.02109261836404951,4,False,False,24.217815566256878,48.0
0,fc62383206f7468ca6478ac554385fa9,24.217815566256878,0.8,50,0.29999999999999977,4,True,False,24.217815566256878,0.8
18,43bb555971eb4033b9e4e3eb3cbd1646,24.277745828052506,384.0,3000,0.06592522482902637,7,False,False,24.277745828052506,384.0
16,ac84a4eeb1a546248db7987f5ca8aba2,24.30779561397878,384.0,3000,0.10104626776408676,7,False,False,24.30779561397878,384.0
17,203e98a1861f4a7592bc305c13831fa1,24.350968493615927,384.0,3000,0.05391652224214022,7,False,False,24.350968493615927,384.0
37,739bd70115874d5e82a8bc8be111460f,24.355805915332187,251.904,1968,0.16619070514261458,7,False,False,24.355805915332187,251.904
31,876f3f50b1a24e3b91e003277b33ae42,24.3643315677064,156.096,2439,0.1006069325187376,6,False,False,24.3643315677064,156.096
28,deef10f40f5d40c5b30d40a5c8f08274,24.41549002060031,768.0,3000,0.08550108177684404,8,False,False,24.41549002060031,768.0
12,c84c6381e8864eb48c49f04e54b4ceaa,24.417467854681828,768.0,3000,0.06748002112922212,8,False,False,24.417467854681828,768.0
20,4348bbeb592e429c99e05c8eb8e27e93,24.48452599795434,384.0,3000,0.036212905280911194,7,False,False,24.48452599795434,384.0
29,93c674e05c5342c88a9b9d318c3ce9a4,24.498724396720466,308.224,2408,0.13698561062179926,7,False,False,24.498724396720466,308.224
34,0651cf9f07364f859c84dd5af0c20304,24.52043686559591,65.024,1016,0.15503801381777446,6,False,False,24.52043686559591,65.024
27,e839cc441fe24b72ad94bc72a841e52c,24.57676947273662,314.24,2455,0.1268600783615175,7,False,False,24.57676947273662,314.24
5,96340b1164cf470aae884b76fa56ac17,24.656083143549047,768.0,3000,0.05262609787610059,8,False,False,24.656083143549047,768.0
19,88c4d2e9374c48e194b86f8b04e1d9df,24.71219971369138,164.48,1285,0.11746796725413097,7,False,False,24.71219971369138,164.48
22,d7eb65e1ac984ba392638ed34779a8a2,24.722885433164315,93.44,1460,0.15105031843374533,6,False,False,24.722885433164315,93.44
39,19280278854b45539fc1328143c20f35,24.732951942105665,112.896,1764,0.09929956094296774,6,False,False,24.732951942105665,112.896
7,d7b67115e93a4abaaf5e746c052cc78a,24.761781256323747,192.0,3000,0.16551475798045312,6,False,False,24.761781256323747,192.0
35,8ccd580c150c45ee95f69e68e20adc1b,24.860336084743874,132.736,2074,0.22776915383205282,6,False,False,24.860336084743874,132.736
33,fa2d69ee959f491fa370e6d2f8d30a46,24.860508699208875,106.368,1662,0.29645558946345546,6,False,False,24.860508699208875,106.368
41,b3513890729946f98d0aa48c44476ed4,24.871260862836362,192.0,3000,0.3,6,False,False,24.871260862836362,192.0
36,b3530840e63b4e6e8cc9f6cae53a433d,24.901470341075488,245.504,959,0.14255320327109672,8,False,False,24.901470341075488,245.504
21,42d0fcb69455414fa266fad82fcf8545,24.916351237931135,87.808,2744,0.14141758952730213,5,False,False,24.916351237931135,87.808
6,22ce2cb42e7344a5bb5f6632e7ed8ab8,24.924490901587124,48.0,3000,0.019815620312877067,4,False,False,24.924490901587124,48.0
48,117abb91cb3244fcae96485977633498,24.939578788057883,45.312,1416,0.1449717246423684,5,False,False,24.939578788057883,45.312
40,380269deb6d24098994ad3511adf45a8,24.947434601528172,3.2,50,0.29964026125390814,6,False,False,24.947434601528172,3.2
46,d089d23f1ee54d469cdc217a790a08d0,25.005771969146412,32.512,1016,0.11212634982388683,5,False,False,25.005771969146412,32.512
44,0e7198c90a5f4a6e805dd0005abb4a34,25.035092699966675,26.464,827,0.11935143369528625,5,False,False,25.035092699966675,26.464
64,e28d5e4d8d5f4f468a907208681c4e13,25.046427918379784,768.0,3000,0.04285847883237193,12,False,False,25.046427918379784,768.0
14,4844ad18fdbe48a4bc0b71e68125c123,25.069118019549684,47.744,373,0.06429127446797023,7,False,False,25.069118019549684,47.744
15,1740b14e471048bc8ee8867102d64741,25.122191727579022,48.0,3000,0.005000000000000002,4,False,False,25.122191727579022,48.0
26,57cd9b1e536b4d62a96ca41254fbcf44,25.151800462911222,768.0,3000,0.03909649129314257,9,False,False,25.151800462911222,768.0
279,eb55f8bac03742678a126bf4c82bc88b,25.202239758050958,204.8,800,0.05122056082716607,12,False,False,25.202239758050958,204.8
32,eb474b0b36584d9ab1b1578d978d7737,25.353352459018478,768.0,3000,0.03165396743169687,10,False,False,25.353352459018478,768.0
63,5dbdbda68c7e414a9346373f7cf6fd9d,25.362358336390916,12.8,50,0.14540553432640727,12,False,False,25.362358336390916,12.8
45,cfc9ff9abde441718aec50ef5101627d,25.5152909009312,68.736,2148,0.07517927217352575,5,False,False,25.5152909009312,68.736
114,01b79746d12a4d0283daa2fac1eceb89,25.617613613086508,86.528,338,0.08234548958371457,9,False,False,25.617613613086508,86.528
57,cbef5c72d13d45a793cc15c44c8b31eb,25.626704847917612,29.168,1823,0.09078835431980901,4,False,False,25.626704847917612,29.168
10,fc3c03df6e9f4ca3867ac319b9a310f7,25.700781038565673,0.8,50,0.29999999999999977,4,False,False,25.700781038565673,0.8
53,0f2ed6be5ebc4737b5587ae2c6bc2838,25.7236849745629,6.56,410,0.03797252233376349,4,False,False,25.7236849745629,6.56
65,c430a7abe57a41fd8a3e34efd90f259d,25.803564192779483,174.848,683,0.3,12,False,False,25.803564192779483,174.848
55,21731e51129e4f6bb11de62ebc3efe34,25.80416533199834,44.64,1395,0.12448918446337819,5,False,False,25.80416533199834,44.64
38,ee6ab59674dd447caeb9b28608cde7c9,25.832255684438362,86.496,2703,0.17753207707978197,5,False,False,25.832255684438362,86.496
1,81a7d528401b446c866f0bcb99dcd77b,26.00308260877613,12.8,50,0.3,8,False,False,26.00308260877613,12.8
108,db4ebeb608284fcf924bd75c7b0135d8,26.01486153474503,35.456,277,0.016375399825825587,7,False,False,26.01486153474503,35.456
56,57d58175af444dd6bec9e28e84c28f84,26.019796085284973,121.216,947,0.042861395747190736,7,False,False,26.019796085284973,121.216
110,2b6efe36605d48fc87532102f45a8378,26.02509343446851,258.304,1009,0.09915626115435812,10,False,False,26.02509343446851,258.304
50,8d4f1216d89c4d7092785f44616de8fc,26.05570156443498,14.064,879,0.04612811663739071,4,False,False,26.05570156443498,14.064
43,6e82d770482644b0b7ce9fda1bb6eaa5,26.06327573977192,0.8,50,0.13314578446926292,4,False,False,26.06327573977192,0.8
118,4e826452625c45c999a206c588deaf94,26.278668890010298,494.336,1931,0.05401467181178553,10,False,False,26.278668890010298,494.336
60,7681760a1974404a9e1540b9ef7ea2df,26.278668890010298,320.256,1251,0.018037722585326522,9,False,False,26.278668890010298,320.256
11,75bb6a6d3f744870be08c9d31fc4ee98,26.299349166235416,768.0,3000,0.04587295930523314,8,False,False,26.299349166235416,768.0
13,66ff8948b22841cbae5423a0a64d2e44,26.317478819732205,48.0,3000,0.005000000000000002,4,False,False,26.317478819732205,48.0
105,b18bc7771d224c89994ce5511575d465,26.369455385933065,768.0,3000,0.07940882465779676,10,False,False,26.369455385933065,768.0
106,36c7e9c3217946db8a15cf09ad6b00a3,26.412837863363702,768.0,3000,0.13950096230702552,9,False,False,26.412837863363702,768.0
113,c50650bba7594f6a877600d79ffe77d8,26.4296063805079,152.32,595,0.26487326352428686,11,False,False,26.4296063805079,152.32
62,8eaab7cf0a8a4afda64dbc7d826df394,26.5929763811701,110.912,1733,0.023858568772618924,6,False,False,26.5929763811701,110.912
47,6a45de44011c4373ae675b7e2000c56f,26.73010323388473,25.696,1606,0.2546353656523962,4,False,False,26.73010323388473,25.696
58,9453f81b764446f09e087d8c4111ca27,26.801587984721674,295.68,1155,0.24517932047070642,9,False,False,26.801587984721674,295.68
25,39776dbb3ab644e1bf9abb20bdf6a1ea,26.806950335897778,768.0,3000,0.2603822666382659,9,False,False,26.806950335897778,768.0
2,b7d7b3dc2b9e416aa3a58e6bb353a8b0,26.896663664854305,1.6,50,0.29999999999999977,5,False,False,26.896663664854305,1.6
74,1a46257ede9a4eacb569674ce8b1a3a2,27.018979633178407,192.0,3000,0.01846063495380853,6,False,False,27.018979633178407,192.0
24,4c1384652d4848dfbe15ee25f80ed899,27.048215471485154,768.0,3000,0.005000000000000002,10,False,False,27.048215471485154,768.0
49,5dceaf126acd43e5b8e60026ecebeaf3,27.16031262400109,16.896,66,0.1409236110165583,8,False,False,27.16031262400109,16.896
365,eb0ccbf2b85e4433aede2f5cd02bfd39,27.24777759273353,109.056,426,0.005000000000000002,12,False,False,27.24777759273353,109.056
30,63d7d6a1de37439cade161b6245bbfbd,27.68488881409949,12.8,50,0.1042904660410928,10,False,False,27.68488881409949,12.8
61,e5d1d7442248497cb28f8747f6bc50eb,27.85755314740596,768.0,3000,0.013019753424627684,8,False,False,27.85755314740596,768.0
76,b7085dd5d21540f38db9ae62a8c5ba7c,27.97898000653417,219.392,857,0.2106343111585717,10,False,False,27.97898000653417,219.392
116,cef4fb2f6b8c408595e4c6c086c63144,28.528185970871668,86.528,676,0.010526458851636467,7,False,False,28.528185970871668,86.528
52,0b4a7453d2f944d6a68b6caa12098108,28.57955813742431,425.728,1663,0.01065783974051436,10,False,False,28.57955813742431,425.728
109,989de1f63745429bbbdcbda264c19cbc,28.615286164834007,83.904,1311,0.005548416522539619,6,False,False,28.615286164834007,83.904
115,640987ba72564b58a6ffabadc01fc737,29.035735725511763,605.952,2367,0.011324530081857673,9,False,False,29.035735725511763,605.952
112,c606d540a1f241cea8eb4a784206e600,29.089566867880528,217.6,850,0.14879578963571918,8,False,False,29.089566867880528,217.6
51,ff1d75161bdd47df90dc157840dffce0,29.608408021227206,4.976,311,0.011154681546966926,4,False,False,29.608408021227206,4.976
111,60828cdbe68a4d61b915578d05e64327,29.67165029342795,628.736,2456,0.09033775094656361,11,False,False,29.67165029342795,628.736
